Press,News Article,Exaggeration,Cosine Similarity
11-11-006.txt,11-11-006_telegraph.txt,0,0.658012
05-11-008.txt,05-11-008_metro.txt,0,0.660236
15-11-013.txt,15-11-013_sun.txt,0,0.660607
07-11-020.txt,07-11-020_bbc.txt,1,0.662058
07-11-001.txt,07-11-001_reuters.txt,0,0.662101
18-11-004.txt,18-11-004_telegraph.txt,1,0.663432
03-11-001.txt,03-11-001_bbc.txt,0,0.665621
03-11-033.txt,03-11-033_reuters.txt,0,0.66654
20-11-014.txt,20-11-014_mirror.txt,0,0.666834
19-11-012.txt,19-11-012_independent.txt,0,0.667085
02-11-036.txt,02-11-036_independent.txt,0,0.667595
04-11-004.txt,04-11-004_bbc.txt,1,0.667795
19-11-010.txt,19-11-010_mirror.txt,0,0.667859
02-11-030.txt,02-11-030_mirror.txt,1,0.668264
07-11-017.txt,07-11-017_reuters.txt,1,0.668904
15-11-014.txt,15-11-014_express.txt,0,0.669831
03-11-028.txt,03-11-028_reuters.txt,0,0.670084
02-11-023.txt,02-11-023_bbc.txt,1,0.671729
05-11-026.txt,05-11-026_metro.txt,0,0.672364
02-11-030.txt,02-11-030_express.txt,1,0.672477
17-11-007.txt,17-11-007_metro.txt,0,0.673217
17-11-011.txt,17-11-011_mirror.txt,0,0.673456
02-11-030.txt,02-11-030_daily_mail.txt,1,0.673691
11-11-005.txt,11-11-005_metro.txt,0,0.674074
05-11-036.txt,05-11-036_sun.txt,0,0.674286
05-11-010.txt,05-11-010_sun.txt,0,0.674872
03-11-025.txt,03-11-025_independent.txt,0,0.676206
03-11-028.txt,03-11-028_express.txt,0,0.676774
03-11-012.txt,03-11-012_times.txt,0,0.676874
18-11-004.txt,18-11-004_reuters.txt,0,0.677311
15-11-021.txt,15-11-021_telegraph.txt,0,0.677357
03-11-001.txt,03-11-001_reuters.txt,0,0.679329
06-11-020.txt,06-11-020_telegraph.txt,0,0.679706
07-11-008.txt,07-11-008_reuters.txt,0,0.679979
13-11-012.txt,13-11-012_reuters.txt,0,0.680807
02-11-002.txt,02-11-002_telegraph.txt,0,0.681873
09-11-009.txt,09-11-009_reuters.txt,0,0.682873
20-11-014.txt,20-11-014_bbc.txt,0,0.682968
03-11-020.txt,03-11-020_reuters.txt,0,0.683852
05-11-010.txt,05-11-010_metro.txt,0,0.684406
12-11-012.txt,12-11-012_daily_mail.txt,0,0.686242
06-11-023.txt,06-11-023_metro.txt,0,0.687805
07-11-004.txt,07-11-004_metro.txt,0,0.687869
03-11-036.txt,03-11-036_guardian.txt,0,0.688314
17-11-012.txt,17-11-012_daily_mail.txt,0,0.689329
08-11-021.txt,08-11-021_bbc.txt,0,0.689986
07-11-038.txt,07-11-038_bbc.txt,0,0.691077
07-11-024.txt,07-11-024_bbc.txt,0,0.692011
17-11-007.txt,17-11-007_telegraph.txt,0,0.692069
05-11-036.txt,05-11-036_independent.txt,0,0.692278
12-11-026.txt,12-11-026_times.txt,0,0.694476
05-11-020.txt,05-11-020_scotsman.txt,0,0.69526
05-11-010.txt,05-11-010_express.txt,0,0.695284
04-11-008.txt,04-11-008_daily_mail.txt,0,0.695461
06-11-010.txt,06-11-010_scotsman.txt,0,0.69551
16-11-006.txt,16-11-006_metro.txt,0,0.696582
07-11-017.txt,07-11-017_press_association.txt,1,0.697879
05-11-028.txt,05-11-028_mirror.txt,0,0.697997
03-11-001.txt,03-11-001_sun.txt,0,0.698825
05-11-009.txt,05-11-009_metro.txt,0,0.702059
05-11-028.txt,05-11-028_scotsman.txt,0,0.702873
16-11-005.txt,16-11-005_express.txt,0,0.703104
05-11-036.txt,05-11-036_bbc.txt,0,0.703675
02-11-023.txt,02-11-023_guardian.txt,0,0.703985
02-11-036.txt,02-11-036_telegraph.txt,0,0.704727
08-11-011.txt,08-11-011_reuters.txt,0,0.705138
19-11-004.txt,19-11-004_bbc.txt,0,0.705149
15-11-001.txt,15-11-001_bbc.txt,0,0.705583
14-11-021.txt,14-11-021_daily_mail.txt,0,0.706619
06-11-021.txt,06-11-021_scotsman.txt,0,0.709044
06-11-023.txt,06-11-023_bbc.txt,1,0.709309
12-11-028.txt,12-11-028_reuters.txt,0,0.709572
14-11-002.txt,14-11-002_daily_mail.txt,1,0.709625
19-11-014.txt,19-11-014_reuters.txt,0,0.711981
07-11-030.txt,07-11-030_daily_mail.txt,0,0.71286
14-11-002.txt,14-11-002_independent.txt,1,0.713104
01-11-013.txt,01-11-013_times.txt,1,0.716324
12-11-030.txt,12-11-030_daily_mail.txt,0,0.717456
05-11-011.txt,05-11-011_express.txt,0,0.71828
03-11-040.txt,03-11-040_sun.txt,1,0.718476
03-11-025.txt,03-11-025_times.txt,0,0.720765
15-11-023.txt,15-11-023_bbc.txt,0,0.720826
14-11-007.txt,14-11-007_bbc.txt,1,0.721089
16-11-006.txt,16-11-006_bbc.txt,0,0.721298
05-11-001.txt,05-11-001_express.txt,1,0.725555
05-11-010.txt,05-11-010_bbc.txt,0,0.725592
05-11-031.txt,05-11-031_metro.txt,0,0.726748
04-11-008.txt,04-11-008_independent.txt,0,0.728643
02-11-049.txt,02-11-049_daily_mail.txt,0,0.729637
02-11-012.txt,02-11-012_telegraph.txt,0,0.730107
15-11-013.txt,15-11-013_reuters.txt,0,0.730186
06-11-011.txt,06-11-011_express.txt,0,0.731723
04-11-017.txt,04-11-017_daily_mail.txt,0,0.731731
05-11-007.txt,05-11-007_bbc.txt,0,0.733942
05-11-004.txt,05-11-004_times.txt,0,0.733989
16-11-006.txt,16-11-006_mirror.txt,0,0.735345
13-11-010.txt,13-11-010_guardian.txt,1,0.735846
07-11-033.txt,07-11-033_reuters.txt,0,0.735907
05-11-018.txt,05-11-018_bbc.txt,0,0.736166
03-11-006.txt,03-11-006_daily_mail.txt,0,0.736487
20-11-020.txt,20-11-020_telegraph.txt,0,0.738157
05-11-005.txt,05-11-005_scotsman.txt,0,0.738252
17-11-008.txt,17-11-008_express.txt,1,0.741338
08-11-011.txt,08-11-011_daily_mail.txt,0,0.744923
02-11-051.txt,02-11-051_express.txt,0,0.746045
07-11-033.txt,07-11-033_daily_mail.txt,0,0.746489
05-11-034.txt,05-11-034_metro.txt,0,0.749558
03-11-042.txt,03-11-042_bbc.txt,0,0.753175
03-11-022.txt,03-11-022_metro.txt,0,0.753613
03-11-032.txt,03-11-032_reuters.txt,0,0.758678
02-11-029.txt,02-11-029_guardian.txt,1,0.759561
03-11-001.txt,03-11-001_guardian.txt,0,0.760572
02-11-030.txt,02-11-030_guardian.txt,1,0.762366
05-11-035.txt,05-11-035_bbc.txt,0,0.763349
02-11-001.txt,02-11-001_times.txt,0,0.765038
14-11-002.txt,14-11-002_telegraph.txt,1,0.770765
03-11-025.txt,03-11-025_express.txt,0,0.771488
16-11-005.txt,16-11-005_metro.txt,0,0.772797
03-11-001.txt,03-11-001_daily_mail.txt,0,0.772801
02-11-030.txt,02-11-030_bbc.txt,1,0.773118
05-11-010.txt,05-11-010_scotsman.txt,1,0.775955
05-11-025.txt,05-11-025_metro.txt,0,0.777972
03-11-011.txt,03-11-011_daily_mail.txt,1,0.779012
16-11-001.txt,16-11-001_telegraph.txt,0,0.779677
03-11-028.txt,03-11-028_bbc.txt,0,0.780341
05-11-036.txt,05-11-036_metro.txt,0,0.781119
06-11-006.txt,06-11-006_daily_mail.txt,1,0.781821
02-11-023.txt,02-11-023_daily_mail.txt,1,0.782067
05-11-004.txt,05-11-004_bbc.txt,0,0.785656
03-11-012.txt,03-11-012_scotsman.txt,0,0.78627
06-11-011.txt,06-11-011_press_association.txt,0,0.790186
12-11-015.txt,12-11-015_telegraph.txt,0,0.791656
05-11-030.txt,05-11-030_bbc.txt,0,0.792074
03-11-029.txt,03-11-029_reuters.txt,0,0.793163
12-11-008.txt,12-11-008_daily_mail.txt,0,0.793778
06-11-001.txt,06-11-001_guardian.txt,0,0.793812
05-11-027.txt,05-11-027_bbc.txt,0,0.79876
14-11-014.txt,14-11-014_daily_mail.txt,0,0.799519
05-11-011.txt,05-11-011_bbc.txt,0,0.800934
09-11-017.txt,09-11-017_bbc.txt,0,0.80228
06-11-011.txt,06-11-011_metro.txt,0,0.804739
15-11-001.txt,15-11-001_reuters.txt,0,0.805198
05-11-021.txt,05-11-021_bbc.txt,1,0.80528
08-11-021.txt,08-11-021_telegraph.txt,0,0.805441
05-11-011.txt,05-11-011_daily_mail.txt,0,0.806538
20-11-020.txt,20-11-020_daily_mail.txt,1,0.806787
05-11-009.txt,05-11-009_daily_mail.txt,0,0.812792
05-11-029.txt,05-11-029_bbc.txt,0,0.813619
16-11-001.txt,16-11-001_bbc.txt,0,0.814303
05-11-012.txt,05-11-012_bbc.txt,0,0.816072
05-11-031.txt,05-11-031_independent.txt,0,0.817114
05-11-011.txt,05-11-011_independent.txt,0,0.819661
06-11-016.txt,06-11-016_bbc.txt,0,0.821494
05-11-029.txt,05-11-029_metro.txt,0,0.822227
19-11-009.txt,19-11-009_telegraph.txt,0,0.828111
10-11-003.txt,10-11-003_telegraph.txt,0,0.830211
06-11-011.txt,06-11-011_bbc.txt,0,0.834746
05-11-009.txt,05-11-009_bbc.txt,0,0.835827
04-11-016.txt,04-11-016_bbc.txt,1,0.836535
05-11-030.txt,05-11-030_metro.txt,0,0.841853
05-11-008.txt,05-11-008_daily_mail.txt,1,0.84598
16-11-005.txt,16-11-005_bbc.txt,0,0.849793
05-11-024.txt,05-11-024_bbc.txt,0,0.852235
05-11-001.txt,05-11-001_bbc.txt,1,0.856385
19-11-014.txt,19-11-014_daily_mail.txt,1,0.866873
05-11-028.txt,05-11-028_metro.txt,0,0.871993
05-11-021.txt,05-11-021_daily_mail.txt,1,0.879253
13-11-002.txt,13-11-002_guardian.txt,1,0.886065
05-11-030.txt,05-11-030_independent.txt,0,0.895716
05-11-034.txt,05-11-034_bbc.txt,0,0.896955
02-11-031.txt,02-11-031_daily_mail.txt,0,0.897184
