Press,News Article,Exaggeration,Cosine Similarity
03-11-022.txt,03-11-022_mirror.txt,0,0.502837
18-11-006.txt,18-11-006_independent.txt,0,0.501985
11-11-001.txt,11-11-001_sun.txt,0,0.501969
06-11-015.txt,06-11-015_bbc.txt,0,0.500792
06-11-007.txt,06-11-007_telegraph.txt,0,0.500026
08-11-018.txt,08-11-018_independent.txt,0,0.499564
02-11-022.txt,02-11-022_daily_mail.txt,0,0.497934
15-11-006.txt,15-11-006_sun.txt,1,0.497297
06-11-025.txt,06-11-025_daily_mail.txt,1,0.495844
03-11-004.txt,03-11-004_reuters.txt,0,0.495796
20-11-011.txt,20-11-011_sun.txt,0,0.495438
03-11-020.txt,03-11-020_telegraph.txt,0,0.494895
08-11-008.txt,08-11-008_sun.txt,0,0.494401
07-11-026.txt,07-11-026_daily_mail.txt,0,0.494355
03-11-026.txt,03-11-026_bbc.txt,0,0.494344
07-11-029.txt,07-11-029_telegraph.txt,0,0.493457
07-11-038.txt,07-11-038_sun.txt,1,0.492772
13-11-011.txt,13-11-011_express.txt,1,0.491837
08-11-018.txt,08-11-018_daily_mail.txt,0,0.491053
12-11-015.txt,12-11-015_express.txt,1,0.491051
15-11-014.txt,15-11-014_daily_mail.txt,0,0.490894
04-11-001.txt,04-11-001_reuters.txt,0,0.490704
06-11-018.txt,06-11-018_times.txt,0,0.48901
06-11-007.txt,06-11-007_mirror.txt,0,0.48885
14-11-007.txt,14-11-007_reuters.txt,0,0.488507
09-11-003.txt,09-11-003_daily_star.txt,0,0.487699
08-11-010.txt,08-11-010_bbc.txt,0,0.487354
19-11-014.txt,19-11-014_mirror.txt,0,0.48731
12-11-026.txt,12-11-026_reuters.txt,0,0.487309
12-11-015.txt,12-11-015_mirror.txt,1,0.486387
03-11-028.txt,03-11-028_sun.txt,1,0.486082
15-11-006.txt,15-11-006_bbc.txt,0,0.486068
14-11-018.txt,14-11-018_daily_mail.txt,0,0.485876
01-11-023.txt,01-11-023_reuters.txt,0,0.485415
14-11-020.txt,14-11-020_mirror.txt,0,0.484963
01-11-016.txt,01-11-016_daily_mail.txt,0,0.4849
16-11-007.txt,16-11-007_reuters.txt,0,0.484353
07-11-001.txt,07-11-001_express.txt,0,0.483723
06-11-006.txt,06-11-006_reuters.txt,0,0.482985
13-11-016.txt,13-11-016_daily_mail.txt,0,0.482814
01-11-014.txt,01-11-014_telegraph.txt,0,0.482627
04-11-008.txt,04-11-008_metro.txt,0,0.482043
01-11-013.txt,01-11-013_sun.txt,0,0.481129
16-11-007.txt,16-11-007_sun.txt,0,0.480335
16-11-007.txt,16-11-007_daily_mail.txt,0,0.480198
09-11-003.txt,09-11-003_mirror.txt,0,0.479505
01-11-015.txt,01-11-015_mirror.txt,0,0.478351
19-11-008.txt,19-11-008_daily_mail.txt,0,0.477406
07-11-010.txt,07-11-010_telegraph.txt,0,0.476655
01-11-002.txt,01-11-002_telegraph.txt,0,0.476251
15-11-018.txt,15-11-018_bbc.txt,0,0.476225
01-11-016.txt,01-11-016_independent.txt,0,0.475498
13-11-016.txt,13-11-016_express.txt,0,0.473475
15-11-014.txt,15-11-014_mirror.txt,0,0.472827
12-11-005.txt,12-11-005_independent.txt,0,0.472633
07-11-018.txt,07-11-018_scotsman.txt,0,0.472354
07-11-017.txt,07-11-017_times.txt,0,0.471564
07-11-011.txt,07-11-011_express.txt,0,0.469208
01-11-019.txt,01-11-019_times.txt,0,0.469071
08-11-018.txt,08-11-018_express.txt,0,0.468215
01-11-023.txt,01-11-023_daily_mail.txt,0,0.46729
16-11-003.txt,16-11-003_bbc.txt,0,0.466765
04-11-008.txt,04-11-008_express.txt,0,0.466606
04-11-001.txt,04-11-001_bbc.txt,0,0.466044
07-11-029.txt,07-11-029_sun.txt,0,0.465978
05-11-007.txt,05-11-007_sun.txt,1,0.465477
03-11-027.txt,03-11-027_independent.txt,0,0.464833
03-11-027.txt,03-11-027_bbc.txt,0,0.463605
03-11-026.txt,03-11-026_express.txt,0,0.463549
15-11-014.txt,15-11-014_bbc.txt,0,0.463448
07-11-017.txt,07-11-017_express.txt,0,0.463161
08-11-028.txt,08-11-028_guardian.txt,0,0.462303
03-11-026.txt,03-11-026_daily_mail.txt,0,0.461614
16-11-007.txt,16-11-007_express.txt,0,0.459683
04-11-001.txt,04-11-001_guardian.txt,0,0.458891
07-11-011.txt,07-11-011_telegraph.txt,0,0.457735
01-11-015.txt,01-11-015_bbc.txt,0,0.456401
03-11-038.txt,03-11-038_bbc.txt,0,0.455688
01-11-023.txt,01-11-023_mirror.txt,0,0.455436
06-11-018.txt,06-11-018_telegraph.txt,1,0.455103
11-11-001.txt,11-11-001_independent.txt,0,0.453923
03-11-024.txt,03-11-024_daily_mail.txt,1,0.453626
03-11-027.txt,03-11-027_reuters.txt,0,0.453526
15-11-016.txt,15-11-016_bbc.txt,0,0.451057
03-11-035.txt,03-11-035_bbc.txt,0,0.450961
04-11-001.txt,04-11-001_daily_mail.txt,0,0.450719
03-11-019.txt,03-11-019_guardian.txt,0,0.450192
14-11-012.txt,14-11-012_guardian.txt,0,0.449356
16-11-007.txt,16-11-007_mirror.txt,0,0.448508
03-11-026.txt,03-11-026_guardian.txt,0,0.446964
15-11-018.txt,15-11-018_metro.txt,0,0.446544
09-11-003.txt,09-11-003_express.txt,0,0.446348
20-11-011.txt,20-11-011_bbc.txt,0,0.445737
01-11-016.txt,01-11-016_times.txt,0,0.445281
08-11-027.txt,08-11-027_mirror.txt,1,0.445221
13-11-016.txt,13-11-016_reuters.txt,0,0.444998
13-11-003.txt,13-11-003_daily_mail.txt,0,0.44393
08-11-004.txt,08-11-004_times.txt,0,0.443621
08-11-028.txt,08-11-028_bbc.txt,0,0.442993
04-11-001.txt,04-11-001_independent.txt,0,0.439777
03-11-011.txt,03-11-011_guardian.txt,0,0.438624
03-11-026.txt,03-11-026_telegraph.txt,0,0.438494
16-11-007.txt,16-11-007_metro.txt,0,0.437393
15-11-006.txt,15-11-006_mirror.txt,0,0.436718
01-11-002.txt,01-11-002_daily_mail.txt,0,0.436358
07-11-002.txt,07-11-002_daily_mail.txt,0,0.436301
08-11-026.txt,08-11-026_times.txt,0,0.436093
01-11-023.txt,01-11-023_independent.txt,0,0.435135
03-11-026.txt,03-11-026_reuters.txt,0,0.434922
14-11-004.txt,14-11-004_telegraph.txt,0,0.434723
01-11-023.txt,01-11-023_metro.txt,0,0.432029
07-11-018.txt,07-11-018_express.txt,0,0.428558
07-11-011.txt,07-11-011_scotsman.txt,0,0.428146
15-11-011.txt,15-11-011_sun.txt,0,0.424289
06-11-014.txt,06-11-014_daily_mail.txt,0,0.423858
16-11-007.txt,16-11-007_telegraph.txt,0,0.423615
04-11-001.txt,04-11-001_telegraph.txt,0,0.423562
03-11-004.txt,03-11-004_express.txt,0,0.421542
03-11-026.txt,03-11-026_scotsman.txt,0,0.418995
14-11-012.txt,14-11-012_bbc.txt,0,0.418789
15-11-016.txt,15-11-016_sun.txt,0,0.418585
02-11-036.txt,02-11-036_sunday_telegraph.txt,0,0.416509
13-11-016.txt,13-11-016_mirror.txt,0,0.414522
04-11-008.txt,04-11-008_sun.txt,0,0.411864
01-11-016.txt,01-11-016_guardian.txt,0,0.408411
03-11-026.txt,03-11-026_metro.txt,0,0.408165
05-11-024.txt,05-11-024_reuters.txt,0,0.406837
07-11-002.txt,07-11-002_guardian.txt,0,0.404734
16-11-007.txt,16-11-007_bbc.txt,0,0.4017
15-11-016.txt,15-11-016_daily_mail.txt,0,0.401136
08-11-028.txt,08-11-028_telegraph.txt,0,0.400492
07-11-022.txt,07-11-022_mirror.txt,0,0.400075
04-11-001.txt,04-11-001_times.txt,0,0.399347
02-11-054.txt,02-11-054_sun.txt,0,0.397113
03-11-022.txt,03-11-022_sun.txt,0,0.393563
14-11-012.txt,14-11-012_times.txt,0,0.391848
06-11-014.txt,06-11-014_express.txt,0,0.390555
01-11-016.txt,01-11-016_scotsman.txt,0,0.388906
19-11-013.txt,19-11-013_mirror.txt,0,0.385719
07-11-002.txt,07-11-002_express.txt,0,0.385257
16-11-007.txt,16-11-007_guardian.txt,0,0.384756
02-11-054.txt,02-11-054_telegraph.txt,0,0.384586
15-11-016.txt,15-11-016_scotsman.txt,0,0.381542
14-11-012.txt,14-11-012_telegraph.txt,0,0.37866
01-11-016.txt,01-11-016_metro.txt,0,0.378617
04-11-001.txt,04-11-001_express.txt,0,0.377621
13-11-016.txt,13-11-016_guardian.txt,0,0.377452
13-11-016.txt,13-11-016_telegraph.txt,0,0.375663
04-11-010.txt,04-11-010_independent.txt,0,0.375172
04-11-001.txt,04-11-001_mirror.txt,0,0.375044
08-11-014.txt,08-11-014_mirror.txt,0,0.374717
07-11-002.txt,07-11-002_telegraph.txt,0,0.369443
11-11-001.txt,11-11-001_express.txt,0,0.364648
02-11-054.txt,02-11-054_daily_mail.txt,0,0.359326
13-11-016.txt,13-11-016_bbc.txt,0,0.359087
13-11-016.txt,13-11-016_metro.txt,0,0.35615
15-11-016.txt,15-11-016_independent.txt,0,0.355417
02-11-040.txt,02-11-040_independent.txt,0,0.354403
06-11-005.txt,06-11-005_sun.txt,1,0.353716
15-11-016.txt,15-11-016_mirror.txt,0,0.353291
20-11-005.txt,20-11-005_bbc.txt,0,0.351375
07-11-011.txt,07-11-011_sun.txt,0,0.351367
14-11-012.txt,14-11-012_independent.txt,0,0.349443
14-11-012.txt,14-11-012_express.txt,0,0.346013
15-11-014.txt,15-11-014_daily_star.txt,0,0.341387
02-11-027.txt,02-11-027_times.txt,0,0.339629
13-11-016.txt,13-11-016_sun.txt,0,0.324838
20-11-005.txt,20-11-005_mirror.txt,0,0.319341
15-11-016.txt,15-11-016_metro.txt,0,0.315904
07-11-002.txt,07-11-002_sun.txt,0,0.31227
15-11-016.txt,15-11-016_times.txt,0,0.295536
12-11-024.txt,12-11-024_times.txt,0,-0.00979509
