Press,News Article,Exaggeration,Cosine Similarity
19-11-012.txt,19-11-012_independent.txt,0,0.661634
17-11-011.txt,17-11-011_mirror.txt,0,0.662151
02-11-023.txt,02-11-023_bbc.txt,1,0.662316
18-11-004.txt,18-11-004_telegraph.txt,1,0.662537
03-11-001.txt,03-11-001_reuters.txt,0,0.663329
18-11-004.txt,18-11-004_reuters.txt,0,0.663477
07-11-010.txt,07-11-010_daily_mail.txt,1,0.663492
08-11-018.txt,08-11-018_telegraph.txt,1,0.666373
03-11-028.txt,03-11-028_express.txt,1,0.66686
02-11-002.txt,02-11-002_telegraph.txt,1,0.667196
20-11-014.txt,20-11-014_mirror.txt,0,0.668647
07-11-020.txt,07-11-020_bbc.txt,1,0.669145
05-11-010.txt,05-11-010_sun.txt,0,0.669835
07-11-004.txt,07-11-004_metro.txt,1,0.672677
15-11-021.txt,15-11-021_metro.txt,0,0.673039
07-11-010.txt,07-11-010_bbc.txt,1,0.673042
09-11-009.txt,09-11-009_reuters.txt,0,0.673586
05-11-006.txt,05-11-006_scotsman.txt,0,0.674031
03-11-001.txt,03-11-001_scotsman.txt,0,0.674534
09-11-004.txt,09-11-004_reuters.txt,0,0.676333
05-11-010.txt,05-11-010_metro.txt,0,0.676615
06-11-020.txt,06-11-020_telegraph.txt,0,0.676842
07-11-029.txt,07-11-029_daily_mail.txt,0,0.677118
03-11-036.txt,03-11-036_guardian.txt,0,0.677511
03-11-028.txt,03-11-028_reuters.txt,1,0.677563
05-11-036.txt,05-11-036_independent.txt,1,0.678052
08-11-021.txt,08-11-021_bbc.txt,1,0.678561
15-11-021.txt,15-11-021_telegraph.txt,0,0.678861
11-11-006.txt,11-11-006_telegraph.txt,1,0.680652
17-11-007.txt,17-11-007_telegraph.txt,1,0.681681
08-11-011.txt,08-11-011_reuters.txt,1,0.681777
19-11-001.txt,19-11-001_telegraph.txt,0,0.682092
12-11-026.txt,12-11-026_times.txt,0,0.682846
13-11-012.txt,13-11-012_reuters.txt,0,0.68424
07-11-038.txt,07-11-038_bbc.txt,1,0.684264
05-11-026.txt,05-11-026_metro.txt,1,0.684829
02-11-036.txt,02-11-036_independent.txt,0,0.685433
02-11-030.txt,02-11-030_mirror.txt,1,0.687272
03-11-025.txt,03-11-025_independent.txt,0,0.688074
05-11-036.txt,05-11-036_sun.txt,1,0.688495
04-11-004.txt,04-11-004_bbc.txt,1,0.688959
02-11-030.txt,02-11-030_express.txt,1,0.689257
04-11-008.txt,04-11-008_daily_mail.txt,0,0.689786
16-11-006.txt,16-11-006_metro.txt,0,0.689788
03-11-020.txt,03-11-020_reuters.txt,0,0.690217
05-11-020.txt,05-11-020_scotsman.txt,1,0.690656
05-11-036.txt,05-11-036_bbc.txt,1,0.690876
14-11-021.txt,14-11-021_daily_mail.txt,0,0.691967
16-11-005.txt,16-11-005_express.txt,0,0.692208
05-11-028.txt,05-11-028_scotsman.txt,1,0.692451
05-11-011.txt,05-11-011_express.txt,1,0.693435
07-11-017.txt,07-11-017_reuters.txt,1,0.69441
02-11-030.txt,02-11-030_daily_mail.txt,1,0.694425
06-11-023.txt,06-11-023_metro.txt,0,0.696073
05-11-010.txt,05-11-010_express.txt,0,0.69751
12-11-012.txt,12-11-012_daily_mail.txt,1,0.697544
02-11-036.txt,02-11-036_telegraph.txt,0,0.698414
20-11-014.txt,20-11-014_bbc.txt,0,0.69873
07-11-024.txt,07-11-024_bbc.txt,1,0.699562
07-11-008.txt,07-11-008_reuters.txt,1,0.699646
05-11-009.txt,05-11-009_metro.txt,1,0.699853
03-11-001.txt,03-11-001_sun.txt,0,0.702932
15-11-023.txt,15-11-023_bbc.txt,0,0.703521
05-11-028.txt,05-11-028_mirror.txt,1,0.703719
14-11-002.txt,14-11-002_daily_mail.txt,1,0.703762
15-11-001.txt,15-11-001_bbc.txt,0,0.704787
11-11-005.txt,11-11-005_metro.txt,0,0.705572
19-11-014.txt,19-11-014_reuters.txt,1,0.707544
03-11-025.txt,03-11-025_times.txt,0,0.707758
12-11-028.txt,12-11-028_reuters.txt,1,0.709292
13-11-010.txt,13-11-010_guardian.txt,1,0.709531
03-11-040.txt,03-11-040_sun.txt,1,0.710798
07-11-017.txt,07-11-017_press_association.txt,1,0.71106
05-11-001.txt,05-11-001_express.txt,1,0.711789
14-11-002.txt,14-11-002_independent.txt,1,0.711835
06-11-021.txt,06-11-021_scotsman.txt,0,0.712647
02-11-049.txt,02-11-049_daily_mail.txt,0,0.712933
19-11-004.txt,19-11-004_bbc.txt,0,0.713744
05-11-004.txt,05-11-004_times.txt,0,0.716072
16-11-006.txt,16-11-006_bbc.txt,0,0.717978
06-11-010.txt,06-11-010_scotsman.txt,1,0.719384
07-11-033.txt,07-11-033_reuters.txt,0,0.720602
14-11-007.txt,14-11-007_bbc.txt,1,0.720847
02-11-023.txt,02-11-023_guardian.txt,1,0.720904
15-11-013.txt,15-11-013_reuters.txt,0,0.721243
06-11-023.txt,06-11-023_bbc.txt,1,0.721578
04-11-008.txt,04-11-008_independent.txt,1,0.722517
07-11-033.txt,07-11-033_daily_mail.txt,0,0.724011
07-11-030.txt,07-11-030_daily_mail.txt,1,0.724232
20-11-020.txt,20-11-020_telegraph.txt,0,0.725115
12-11-030.txt,12-11-030_daily_mail.txt,1,0.725434
05-11-007.txt,05-11-007_bbc.txt,1,0.725834
01-11-013.txt,01-11-013_times.txt,1,0.729216
05-11-005.txt,05-11-005_scotsman.txt,1,0.729974
04-11-017.txt,04-11-017_daily_mail.txt,0,0.730344
02-11-051.txt,02-11-051_express.txt,1,0.73102
03-11-006.txt,03-11-006_daily_mail.txt,1,0.732367
17-11-008.txt,17-11-008_express.txt,1,0.73443
02-11-012.txt,02-11-012_telegraph.txt,1,0.73481
16-11-006.txt,16-11-006_mirror.txt,0,0.739101
05-11-010.txt,05-11-010_bbc.txt,0,0.739393
08-11-011.txt,08-11-011_daily_mail.txt,1,0.743482
02-11-030.txt,02-11-030_guardian.txt,1,0.74739
05-11-018.txt,05-11-018_bbc.txt,0,0.748037
05-11-034.txt,05-11-034_metro.txt,0,0.748076
03-11-001.txt,03-11-001_guardian.txt,0,0.75218
03-11-025.txt,03-11-025_express.txt,1,0.75314
14-11-002.txt,14-11-002_telegraph.txt,1,0.753861
02-11-029.txt,02-11-029_guardian.txt,1,0.756007
06-11-011.txt,06-11-011_express.txt,0,0.75664
02-11-001.txt,02-11-001_times.txt,0,0.756758
03-11-022.txt,03-11-022_metro.txt,0,0.758638
02-11-030.txt,02-11-030_bbc.txt,1,0.761139
16-11-005.txt,16-11-005_metro.txt,1,0.761658
05-11-025.txt,05-11-025_metro.txt,1,0.762425
03-11-028.txt,03-11-028_bbc.txt,1,0.764557
03-11-001.txt,03-11-001_daily_mail.txt,0,0.767504
05-11-010.txt,05-11-010_scotsman.txt,1,0.76929
05-11-031.txt,05-11-031_metro.txt,0,0.771714
03-11-012.txt,03-11-012_scotsman.txt,0,0.772095
02-11-023.txt,02-11-023_daily_mail.txt,1,0.77218
03-11-032.txt,03-11-032_reuters.txt,1,0.773427
06-11-006.txt,06-11-006_daily_mail.txt,1,0.774173
03-11-042.txt,03-11-042_bbc.txt,0,0.775552
05-11-004.txt,05-11-004_bbc.txt,0,0.775573
05-11-035.txt,05-11-035_bbc.txt,0,0.77616
14-11-014.txt,14-11-014_daily_mail.txt,0,0.777218
05-11-036.txt,05-11-036_metro.txt,1,0.780969
12-11-008.txt,12-11-008_daily_mail.txt,0,0.781286
03-11-029.txt,03-11-029_reuters.txt,0,0.783449
06-11-001.txt,06-11-001_guardian.txt,1,0.787871
12-11-015.txt,12-11-015_telegraph.txt,1,0.790204
06-11-011.txt,06-11-011_press_association.txt,0,0.791756
05-11-011.txt,05-11-011_bbc.txt,1,0.792481
03-11-011.txt,03-11-011_daily_mail.txt,1,0.793273
05-11-021.txt,05-11-021_bbc.txt,1,0.793415
05-11-030.txt,05-11-030_bbc.txt,0,0.797571
16-11-001.txt,16-11-001_bbc.txt,1,0.800698
15-11-001.txt,15-11-001_reuters.txt,0,0.801247
05-11-011.txt,05-11-011_daily_mail.txt,1,0.801831
06-11-011.txt,06-11-011_metro.txt,0,0.80216
16-11-001.txt,16-11-001_telegraph.txt,1,0.805623
05-11-029.txt,05-11-029_bbc.txt,1,0.805704
04-11-016.txt,04-11-016_bbc.txt,1,0.806305
09-11-017.txt,09-11-017_bbc.txt,0,0.809567
08-11-021.txt,08-11-021_telegraph.txt,0,0.810237
05-11-009.txt,05-11-009_daily_mail.txt,1,0.814394
20-11-020.txt,20-11-020_daily_mail.txt,1,0.815592
06-11-016.txt,06-11-016_bbc.txt,0,0.816207
05-11-030.txt,05-11-030_metro.txt,0,0.816518
05-11-029.txt,05-11-029_metro.txt,0,0.81714
10-11-003.txt,10-11-003_telegraph.txt,1,0.817927
05-11-027.txt,05-11-027_bbc.txt,0,0.818254
05-11-011.txt,05-11-011_independent.txt,1,0.820388
05-11-012.txt,05-11-012_bbc.txt,1,0.823407
06-11-011.txt,06-11-011_bbc.txt,0,0.8261
05-11-009.txt,05-11-009_bbc.txt,1,0.827517
19-11-009.txt,19-11-009_telegraph.txt,0,0.840007
05-11-031.txt,05-11-031_independent.txt,0,0.842597
05-11-008.txt,05-11-008_daily_mail.txt,1,0.845707
05-11-001.txt,05-11-001_bbc.txt,1,0.849352
05-11-024.txt,05-11-024_bbc.txt,0,0.854308
16-11-005.txt,16-11-005_bbc.txt,0,0.856873
05-11-021.txt,05-11-021_daily_mail.txt,1,0.860833
19-11-014.txt,19-11-014_daily_mail.txt,1,0.864649
05-11-028.txt,05-11-028_metro.txt,1,0.867071
13-11-002.txt,13-11-002_guardian.txt,1,0.884406
05-11-030.txt,05-11-030_independent.txt,0,0.89351
02-11-031.txt,02-11-031_daily_mail.txt,1,0.904327
05-11-034.txt,05-11-034_bbc.txt,0,0.906469
